Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
277329,B000VK8AVK,APPJNVNF4BFLB,ConnieP,0,0,4,1327449600,Sweet Potato Popchips,"Decent tasting snack.  Definitely has a sweet potato flavor, so if you don't like that vegetable, you probably won't like the flavor of these.  One bag (0.8 oz or 23 g) contains 19 chips, has 100 calories, 3 g of fat, 95 mg of sodium, and 45 mg of potassium.  That isn't bad compared to many other snack foods.  For example, a comparable size bag of regular potato chips would have about 130 calories and 8 g of fat.  However, these Popchips don't taste like regular potato chips.  If you like the fatty, salty flavor of regular potato chips but are trying to cut back, I would recommend a reduced fat kettle chip variety instead.<br /><br />After reviewing the ingredients of these ""natural"" Popchips, they are not as healthy as I expected.  The first two ingredients are rice flour and sweet potato FLAKES.  The remaining ingredients are tapioca starch, sunflower, safflower, and/or canola oil, organic yellow corn flour, seasoning (sea salt, dried cane syrup, maltodextrin, sweet potato powder, natural flavor, citric acid), sugar, and annatto (natural color).  They contain no fiber nor vitamin A, which I would expect to find in a sweet potato product.<br /><br />All in all, the Sweet Potato Popchips are not a bad snack to munch on when compared to many other processed snacks foods.  Obviously, something along the lines of an apple or some plain popcorn would be a healthier choice for a snack, but certainly would not be as enjoyable!"
297275,B007OXJM6E,A2YLKFBYYJ5KL6,Elizabeth A. Hammock,0,0,2,1328400000,Flavored coffee,Hi I was so looking forward to this shipment. The coffee was flat with almost no flavor what a disappointment
48662,B006H34CUS,A2K4AB0J7KFUS,Ashley Karman,0,0,4,1344902400,Quaker Banana Nut Bread Soft Bars - Great snack!,"This product is great for a grab-and-go snack especially in the mornings. I would warm it up if it was a breakfast item or just simply eat it out of the package if it was an afternoon snack. I love the small, it's instantly inviting, and the banana-nutty taste is excellent. I would recommend trying this product!"
353938,B007EWGWUE,A14E40Q45XZXEQ,Amy Greer,1,1,2,1341878400,Doesn't taste at all like cotton Candy,"I love cotton candy and was excited to try this, but it doesn't tast anything like cotton candy.  It had a strong chemical smell with a taste that I really don't know how to describe.  I used it with funfetti cake mix and while the taste was fine, it wasn't anything like what I expected."
552604,B000CPASIW,A1SISA8WAJTX2A,Jarek,23,23,5,1183334400,Great!,"Being allergic to dairy, gluten and not wanting to eat soy due to the health problems associated with heavy soy consumption, I looked into hemp protein as a source of easily digestible protein to help bulk up when working out.<br /><br />Thankfully I was pleasantly surprised and have ordered 4 more canisters of ruth's hemp protein powder(2 just hemp, 2 with sprouted flax) and will order more of the Maca when I run out as this one contains Maca and it's advisable to only take 5g of Maca per day(1 serving of this has 5g) since it's just an effective energy booster.<br /><br />The taste isn't bad at all. I mix a scoop of the powder with some unsweetened almond milk, just a bit of fruit and some chia seeds and it tastes good. It does have a bit of an earthy taste, a kick of sorts but it doesn't bother me at all and I'm glad that you don't have to add tons of sugary fruit to cover up the taste.<br /><br />As far as how it works, the powder is a great meal replacement or another meal if you're trying to gain weight. The powder itself provides 11g of Protein(with the sprouted flax one providing 13g and the standalone hemp powder one providing 15g) and they all have about 120-140 calories so adding 2 scoops, some milk and some fruit and even some nuts is a good calorie boost. It also provides a lot of energy due to the protein being easily assimilated and the maca being an excellent energy booster on its own.<br /><br />Nutritionally, this thing is a champ with a great Omega 6:Omega 3 ratio(3:1 which is the optimal healthy range) as well as being a great source of dietary fiber to keep the intestinal tract healthy and having many vitamins and minerals(being an excellent source of Zinc and Vitamin E, 2 minerals which can be hard to get in our daily diets). Overall, this a great product that I recommend wholeheartedly and will continue to use for a while."
524656,B0002MBG22,A1L66MKXYZ9IZK,dallasdave,7,7,5,1313539200,Tasted GREAT!,"These mushrooms were easy to reconstitute and, when used as a component in another recipe, they add an excellent flavor and texture.  Before I purchased them, I noticed that one reviewer said that these mushrooms didn't have any flavor, which caused me a little anxiety about ordering them.  I believe I know why he/she might believe that is the case.  The mushrooms themselves don't have huge amounts of flavor when you pull them out of the soaking liquid.  When you reconstitute them, be certain to keep the soaking liquid.  DON'T DISCARD IT because that's where most of the flavor is.  I suspect that might have been what happened in the other reviewer's case.<br /><br />You can strain the liquid or run it through a coffee filter to remove grit.  Then reduce the soaking liquid to add back into sauces or other morel recipes and the flavor can actually become more intense with the reconstituted mushrooms.<br /><br />All in all I'm very satisfied with this purchase, even though they are very expensive."
368421,B007ATRW4G,A1YKUXPRFPEG2J,DDD,1,1,4,1348099200,these were okay but...,"these were okay, but in the picture of the product they show that the variety pack contains apple and cherry danish, they were not included,other than that warmed in the microwave with a little butter I enjoyed them, the cheese danish is my favorite."
229372,B0011CXONQ,A2O2T430NOEU1K,"L. Bush ""WoodPup""",2,3,5,1167696000,I hate my sister!,"Not really, but she gave me this stuff for Christmas and I'm totally hooked. I got a gift card from a co worker and I'm going to blow it all on this coffee.<br /><br />Oh well the kids don't really need private school do they? :)<br /><br />Try it you won't regret it......"
283751,B00474C7VU,A2SJXKG60PNUQW,juju2011,3,3,1,1324339200,Mostly Alcohol!,"This is a very poor grade of vanilla and quite a waste, given the price per bottle.  Like other reviewers said, the amount of alcohol in the product is so overwhelming that the vanilla doesn't come through.  The residual flavor is not that of the true Mexican vanilla you can get in Mexico. VERY dissatisfied with the purchase.  If you've ever tried good Mexican vanilla, you'll be disappointed with this!"
440884,B009HXB2JO,A9AR5T9OE95WU,B. Neilly,2,4,2,1281657600,ok not the best,"its ok for curry paste, better then the average curry products available at most supermarkets, but i prefer hand brand curry paste, much better, a huge difference, much more flavorful, its all i use now, also as a side note these mae ploy containers are the small ones not the larger ones found in asian food markets. not a good value here."
382223,B0026LINFK,A3CJTRKTVC6ND5,Lynne A. Ross,0,1,5,1301875200,Healthy dog treats,I have a mini-schnauzer that cannot have over 10% fat or it will make him very sick. These treats show the maximum fat content to be under that range and he loves them.
35679,B001EO646U,A2Y8IDC1FKGNJC,L. A.,1,1,5,1279929600,Yerba Mate,"This is my first experience with Yerba Mate. I love this stuff! It is very fresh tasting. I have tried it hot and cold. I prefer it cold in my travel mug. I place some in my travel mug under the mesh strainer, fill it with water and refill it until it starts to lose flavor. Either way, this is delicious and reasonably priced."
351519,B0032GHI6I,A2TQVFQ54ACHZ5,Colin Perry,0,0,3,1342742400,Chocolate Cereal: Yes! Price of convenience: Never again.,I paid $21+ dollars for the smallest boxes of C-Cheerios available. The cereal is a great choice for people who love chocolate. The flavor is not overwhelmed with sugar on sugar and leaves chocolate milk in my bowl. The downside is paying over $5 bucks per box. Next time I will conveniently go to my local Target and save 9 dollars. Lesson learned.
494472,B001EO6AVE,A16YH487W9ZYO0,Bruce G. Lindsay,2,2,4,1242777600,Quite good,"I purchased this coffee on the basis of price, plus features: organic and light roast. (There seems to be some variety in what medium roast means, so I was playing it safe.) I think I have had coffee with a little more aromatic sparkle, but it meets my needs."
258228,B005NJSWS0,A33Y0SDFUVLEFJ,Mary K Mo,0,0,5,1316131200,Coffee Cake - Crunchy walnuts capture Kenesaw home,"That cake was sooo smooth and moist and tasted just right and even better heated for 10 seconds in the microwave... OH...MY...GOD. I hate to say this bit it was gone in about 24hrs from it's opening... we each ate half and totally enjoyed it! Next time, make sure it leaves the maps to my hips at the factory! But I am gladly cutting those calories now because it was so good... I would even fake out and bring it somewhere and tell them it was all my work and love it! but then blab at the end and credit Miss Ellie...honesty.. is a free coffee cake for telling the truth...hint...hint.... Kim in Kennesaw,Ga."
101918,B000F8J2KG,A1T1YSCDW0PD25,A. Wiersch,1,1,5,1304726400,Outstanding,"Great flavor! Delicious. This is excellent with a good vanilla ice cream. Very good crunchiness (from the toffee bits) and great chocolate flavor.<br /><br />Be sure to shake well before using. Don't store in the fridge.<br /><br />Also, NO TRANS FATS."
443824,B0034EDM2W,A3OVQLKDNSOOWU,Sis,0,0,5,1293926400,sweet and natural taste,"I love the flavor of  slivers of chewy coconut, honey and almonds  it really does taste great to me.So far this is my favorite KIND"
449484,B005ZVC61U,A2XE8VJZA8R18F,diana,0,0,5,1332806400,Soooooooooo Good!!!!!!!!!!!!!!!!!!!!,"Best orange slices I've had, they're super soft like Fruit Gems and actually have a source of vitamin C, made with actual orange juice"
280378,B0011FWEKW,A26A64X86VL1R4,Snowbrocade,0,0,5,1159488000,"Tasty, soothing and actually helps enhance immunity!","Traditional Medicinals Echinacea Plus is an herbal remedy in tea form designed to support the immune system.  Echinacea is a Native American herb and is one of the most commonly used herbal medicines in the US and Europe.  This tea delivers the immune boosting properties of organic Echinacea in a pleasant tasting blend of organic West Indian lemongrass leaf and organic spearmint.  Echinacea Plus has a serene and subtle lemon-mint flavor that is exceptionally comforting for colds, and soothing to scratchy raw throats.  Echinacea provides a slight tingle on the tongue due to the presence of alkylamides.<br /><br />Traditional Medicinals recommends drinking 5-6 cups a days as soon as symptoms appear and then gradually reducing the dosage as symptoms improve.<br /><br />Numerous clinical studies have examined the effects of Echinacea.  Echinacea stimulates activity of cells that fight infection in our bodies and increases the number of these cells such as the white blood cells and lymphocytes. These immune cells attack bacteria, viruses and abnormal cells, including cancer.  Echinacea has a positive effect on wound  healing, lessens symptoms and speeds recovery from viruses.<br /><br />Echinacea also has anti-inflammatory properites which aids recovery from psoriasis and eczema and may help arthritis.  It also may increase resistance to candida, bronchitis and herpes and other infectious conditions.  Echinacea should not be used continually for any longer than 5-8 weeks."
